id,word1,word2,antmorph,gold
tag-adjective-pairs.train94,fit,suitable,0,0
tag-adjective-pairs.train95,human,nonhuman,1,1
tag-adjective-pairs.train96,lasting,stable,0,0
tag-adjective-pairs.train97,incompatible,inappropriate,0,0
tag-adjective-pairs.train98,stale,moldy,0,0
tag-adjective-pairs.train99,covert,secret,0,0
tag-adjective-pairs.train100,notable,evident,0,0
tag-adjective-pairs.train101,dim,mysterious,0,0
tag-adjective-pairs.train102,superfluous,necessary,0,1
tag-adjective-pairs.train103,deep,thin,0,1
tag-adjective-pairs.train104,antisubmarine,offensive,0,1
tag-adjective-pairs.train105,despicable,mean,0,0
tag-adjective-pairs.train106,covetous,greedy,0,0
tag-adjective-pairs.train107,erroneous,true,0,1
tag-adjective-pairs.train108,liquid,solid,0,1
tag-adjective-pairs.train109,express,slow,0,1
tag-adjective-pairs.train110,taiwanese,formosan,0,0
tag-adjective-pairs.train111,heated,cold,0,1
tag-adjective-pairs.train112,devoted,constant,0,0
tag-adjective-pairs.train113,conditional,subject,0,0
tag-adjective-pairs.train114,underground,hidden,0,0
tag-adjective-pairs.train115,brittle,fragile,0,0
tag-adjective-pairs.train116,unable,ineffectual,0,0
tag-adjective-pairs.train117,effective,possible,0,1
tag-adjective-pairs.train118,sharp,flat,0,1
tag-adjective-pairs.train119,silly,stupid,0,0
tag-adjective-pairs.train120,flat,boring,0,0
tag-adjective-pairs.train121,segregated,integrated,0,1
tag-adjective-pairs.train122,interior,coastal,0,1
tag-adjective-pairs.train123,zygomorphic,actinomorphic,0,1
tag-adjective-pairs.train124,impolite,rude,0,0
tag-adjective-pairs.train125,obsolete,old,0,0
tag-adjective-pairs.train126,primitive,original,0,0
tag-adjective-pairs.train127,obsolete,ancient,0,0
tag-adjective-pairs.train128,comprehensive,thorough,0,0
tag-adjective-pairs.train129,diamagnetic,paramagnetic,0,1
tag-adjective-pairs.train130,strange,native,0,1
tag-adjective-pairs.train131,adequate,competent,0,0
tag-adjective-pairs.train132,past,present,0,1
tag-adjective-pairs.train133,precocial,altricial,0,1
tag-adjective-pairs.train134,unique,comparable,0,1
tag-adjective-pairs.train135,viviparous,oviparous,0,1
tag-adjective-pairs.train136,reversible,irreversible,1,1
tag-adjective-pairs.train137,brown,foxy,0,0
tag-adjective-pairs.train138,positive,neutral,0,1
tag-adjective-pairs.train139,tame,domestic,0,0
tag-adjective-pairs.train140,rough,crude,0,0
tag-adjective-pairs.train141,subordinate,chief,0,1
tag-adjective-pairs.train142,soft,intense,0,1
tag-adjective-pairs.train143,classical,canonical,0,0
tag-adjective-pairs.train144,perennial,short,0,1
tag-adjective-pairs.train145,hypotonic,hypertonic,0,1
tag-adjective-pairs.train146,facultative,obligate,0,1
tag-adjective-pairs.train147,holy,unholy,1,1
tag-adjective-pairs.train148,illicit,legal,0,1
tag-adjective-pairs.train149,optimistic,hopeful,0,0
tag-adjective-pairs.train150,intangible,tangible,1,1
tag-adjective-pairs.train151,joyous,happy,0,0
tag-adjective-pairs.train152,abrupt,steep,0,0
tag-adjective-pairs.train153,eastern,east,0,0
tag-adjective-pairs.train154,deserving,worthy,0,0
tag-adjective-pairs.train155,increased,reduced,0,1
tag-adjective-pairs.train156,overbearing,bossy,0,0
tag-adjective-pairs.train157,watery,dry,0,1
tag-adjective-pairs.train158,frosty,hot,0,1
tag-adjective-pairs.train159,inconspicuous,conspicuous,1,1
tag-adjective-pairs.train160,reduced,increased,0,1
tag-adjective-pairs.train161,unsure,shy,0,0
tag-adjective-pairs.train162,weak,smart,0,1
tag-adjective-pairs.train163,affluent,poor,0,1
tag-adjective-pairs.train164,prescriptive,descriptive,0,1
tag-adjective-pairs.train165,bent,upright,0,1
tag-adjective-pairs.train166,meritorious,deserving,0,0
tag-adjective-pairs.train167,ambitious,easy,0,1
tag-adjective-pairs.train168,minor,underage,0,0
tag-adjective-pairs.train169,infinite,countless,0,0
tag-adjective-pairs.train170,elaborate,simple,0,1
tag-adjective-pairs.train171,average,normal,0,0
tag-adjective-pairs.train172,thoughtful,considerate,0,0
tag-adjective-pairs.train173,tyrannical,dictatorial,0,0
tag-adjective-pairs.train174,fair,upright,0,0
tag-adjective-pairs.train175,accountable,answerable,0,0
tag-adjective-pairs.train176,speculative,empirical,0,1
tag-adjective-pairs.train177,opulent,rich,0,0
tag-adjective-pairs.train178,homegrown,foreign,0,1
tag-adjective-pairs.train179,straight,curved,0,1
tag-adjective-pairs.train180,justified,unjustified,1,1
tag-adjective-pairs.train181,due,exact,0,0
tag-adjective-pairs.train182,hot,fit,0,0
tag-adjective-pairs.train183,improbable,plausible,0,1
tag-adjective-pairs.train184,rugged,rough,0,0
tag-adjective-pairs.train185,useless,helpless,0,0
tag-adjective-pairs.train186,bright,dull,0,1
tag-adjective-pairs.train187,angry,wild,0,0
tag-adjective-pairs.train188,swift,rapid,0,0
tag-adjective-pairs.train189,prevalent,powerful,0,0
tag-adjective-pairs.train190,irregular,eccentric,0,0
tag-adjective-pairs.train191,extremist,moderate,0,1
tag-adjective-pairs.train192,lateral,medial,0,1
tag-adjective-pairs.train193,fifth,cardinal,0,1
tag-adjective-pairs.train194,desperate,fearful,0,1
tag-adjective-pairs.train195,safe,adventurous,0,1
tag-adjective-pairs.train196,episodic,predictable,0,1
tag-adjective-pairs.train197,succinct,short,0,0
tag-adjective-pairs.train198,profound,fundamental,0,0
tag-adjective-pairs.train199,conspicuous,inconspicuous,1,1
tag-adjective-pairs.train200,arithmetic,geometric,0,1
tag-adjective-pairs.train201,last,low,0,1
tag-adjective-pairs.train202,flexible,inflexible,1,1
tag-adjective-pairs.train203,morbid,gruesome,0,0
tag-adjective-pairs.train204,permissible,allowable,0,0
tag-adjective-pairs.train205,inexperienced,experienced,1,1
tag-adjective-pairs.train206,supplemental,primary,0,1
tag-adjective-pairs.train207,efficacious,effective,0,0
tag-adjective-pairs.train208,sober,quiet,0,0
tag-adjective-pairs.train209,orthogonal,parallel,0,1
tag-adjective-pairs.train210,reserved,unreserved,1,1
tag-adjective-pairs.train211,stupid,inept,0,0
tag-adjective-pairs.train212,sudden,gradual,0,1
tag-adjective-pairs.train213,customary,ordinary,0,0
tag-adjective-pairs.train214,slow,tiresome,0,0
tag-adjective-pairs.train215,childlike,naive,0,0
tag-adjective-pairs.train216,vernacular,formal,0,1
tag-adjective-pairs.train217,valid,strong,0,0
tag-adjective-pairs.train218,average,extraordinary,0,1
tag-adjective-pairs.train219,captive,free,0,1
tag-adjective-pairs.train220,big,grown,0,0
tag-adjective-pairs.train221,thick,slim,0,1
tag-adjective-pairs.train222,scholastic,formal,0,0
tag-adjective-pairs.train223,viscous,thick,0,0
tag-adjective-pairs.train224,spiral,straight,0,1
tag-adjective-pairs.train225,brief,long,0,1
tag-adjective-pairs.train226,paranormal,normal,0,1
tag-adjective-pairs.train227,remaining,last,0,0
tag-adjective-pairs.train228,heterosexual,bisexual,0,1
tag-adjective-pairs.train229,perennial,permanent,0,0
tag-adjective-pairs.train230,forward,backward,0,1
tag-adjective-pairs.train231,subtle,skillful,0,0
tag-adjective-pairs.train232,silent,quiet,0,0
tag-adjective-pairs.train233,level,uneven,0,1
tag-adjective-pairs.train234,sparse,scattered,0,0
tag-adjective-pairs.train235,vivid,quick,0,0
tag-adjective-pairs.train236,boisterous,loud,0,0
tag-adjective-pairs.train237,auxiliary,primary,0,1
tag-adjective-pairs.train238,whig,tory,0,1
tag-adjective-pairs.train239,false,treacherous,0,0
tag-adjective-pairs.train240,acrobatic,athletic,0,0
tag-adjective-pairs.train241,dim,slow,0,0
tag-adjective-pairs.train242,bitter,pleasant,0,1
tag-adjective-pairs.train243,unfinished,raw,0,0
tag-adjective-pairs.train244,notable,unknown,0,1
tag-adjective-pairs.train245,legendary,real,0,1
tag-adjective-pairs.train246,impertinent,rude,0,0
tag-adjective-pairs.train247,black,white,0,1
tag-adjective-pairs.train248,stringy,thin,0,1
tag-adjective-pairs.train249,native,foreign,0,1
tag-adjective-pairs.train250,moderate,low,0,0
tag-adjective-pairs.train251,sorry,unhappy,0,0
tag-adjective-pairs.train252,white,happy,0,0
tag-adjective-pairs.train253,vicious,right,0,1
tag-adjective-pairs.train254,old,antique,0,0
tag-adjective-pairs.train255,remote,accessible,0,1
tag-adjective-pairs.train256,polar,frigid,0,0
tag-adjective-pairs.train257,unscientific,scientific,1,1
tag-adjective-pairs.train258,uptown,downtown,0,1
tag-adjective-pairs.train259,internal,foreign,0,1
tag-adjective-pairs.train260,supernatural,ordinary,0,1
tag-adjective-pairs.train261,metallic,nonmetallic,1,1
tag-adjective-pairs.train262,grey,terminal,0,1
tag-adjective-pairs.train263,chromatic,achromatic,1,1
tag-adjective-pairs.train264,optimal,optimum,0,0
tag-adjective-pairs.train265,elderly,young,0,1
tag-adjective-pairs.train266,cold,warm,0,1
tag-adjective-pairs.train267,lovely,ugly,0,1
tag-adjective-pairs.train268,absurd,silly,0,0
tag-adjective-pairs.train269,boundless,unlimited,0,0
tag-adjective-pairs.train270,red,sanguine,0,0
tag-adjective-pairs.train271,dim,light,0,1
tag-adjective-pairs.train272,rustic,urban,0,1
tag-adjective-pairs.train273,single,unmarried,0,0
tag-adjective-pairs.train274,vigorous,energetic,0,0
tag-adjective-pairs.train275,equitable,fair,0,0
tag-adjective-pairs.train276,perpendicular,oblique,0,1
tag-adjective-pairs.train277,indifferent,unconcerned,0,0
tag-adjective-pairs.train278,secret,open,0,1
tag-adjective-pairs.train279,unsuccessful,successful,1,1
tag-adjective-pairs.train280,latent,active,0,1
tag-adjective-pairs.train281,ethical,unethical,1,1
tag-adjective-pairs.train282,ready,unwilling,0,1
tag-adjective-pairs.train283,new,raw,0,0
tag-adjective-pairs.train284,opposite,other,0,0
tag-adjective-pairs.train285,farthest,last,0,0
tag-adjective-pairs.train286,deadly,venomous,0,0
tag-adjective-pairs.train287,particular,limited,0,0
tag-adjective-pairs.train288,infrasonic,ultrasonic,0,1
tag-adjective-pairs.train289,ugly,deformed,0,0
tag-adjective-pairs.train290,competent,qualified,0,0
tag-adjective-pairs.train291,imaginative,practical,0,1
tag-adjective-pairs.train292,plain,evident,0,0
tag-adjective-pairs.train293,full,copious,0,0
tag-adjective-pairs.train294,new,recent,0,0
tag-adjective-pairs.train295,straight,neat,0,0
tag-adjective-pairs.train296,slapdash,sloppy,0,0
tag-adjective-pairs.train297,second,first,0,1
tag-adjective-pairs.train298,boring,slow,0,0
tag-adjective-pairs.train299,outspoken,loud,0,0
tag-adjective-pairs.train300,renowned,celebrated,0,0
tag-adjective-pairs.train301,routine,round,0,0
tag-adjective-pairs.train302,symmetric,asymmetric,1,1
tag-adjective-pairs.train303,mere,entire,0,0
tag-adjective-pairs.train304,commonplace,unusual,0,1
tag-adjective-pairs.train305,different,distinct,0,0
tag-adjective-pairs.train306,profitable,unprofitable,1,1
tag-adjective-pairs.train307,incompetent,inefficient,0,0
tag-adjective-pairs.train308,accidental,casual,0,0
tag-adjective-pairs.train309,null,void,0,0
tag-adjective-pairs.train310,novel,fresh,0,0
tag-adjective-pairs.train311,dreadful,good,0,1
tag-adjective-pairs.train312,dextral,sinistral,0,1
tag-adjective-pairs.train313,dense,thick,0,0
tag-adjective-pairs.train314,mysterious,incomprehensible,0,0
tag-adjective-pairs.train315,dark,hopeless,0,0
tag-adjective-pairs.train316,psychological,physical,0,1
tag-adjective-pairs.train317,tubular,solid,0,1
tag-adjective-pairs.train318,muddy,clean,0,1
tag-adjective-pairs.train319,hydrous,anhydrous,1,1
tag-adjective-pairs.train320,short,scanty,0,0
tag-adjective-pairs.train321,divisible,indivisible,1,1
tag-adjective-pairs.train322,central,peripheral,0,1
tag-adjective-pairs.train323,busy,engaged,0,0
tag-adjective-pairs.train324,ardent,passionate,0,0
tag-adjective-pairs.train325,sinful,corrupt,0,0
tag-adjective-pairs.train326,pro,anti,0,1
tag-adjective-pairs.train327,narrow,wide,0,1
tag-adjective-pairs.train328,gay,heterosexual,0,1
tag-adjective-pairs.train329,atomic,big,0,1
tag-adjective-pairs.train330,mechanical,atomic,0,1
tag-adjective-pairs.train331,permanent,reversible,0,1
tag-adjective-pairs.train332,female,pistillate,0,0
tag-adjective-pairs.train333,marginal,wide,0,1
tag-adjective-pairs.train334,vital,essential,0,0
tag-adjective-pairs.train335,systemic,local,0,1
tag-adjective-pairs.train336,provincial,narrow,0,0
tag-adjective-pairs.train337,dumb,smart,0,1
tag-adjective-pairs.train338,classified,unclassified,1,1
tag-adjective-pairs.train339,hungry,poor,0,0
tag-adjective-pairs.train340,civil,courteous,0,0
tag-adjective-pairs.train341,nonmetallic,metallic,1,1
tag-adjective-pairs.train342,clever,smart,0,0
tag-adjective-pairs.train343,aristocratic,blue,0,0
tag-adjective-pairs.train344,paved,unpaved,1,1
tag-adjective-pairs.train345,marginal,central,0,1
tag-adjective-pairs.train346,condescending,patronizing,0,0
tag-adjective-pairs.train347,shameful,honorable,0,1
tag-adjective-pairs.train348,protogynous,protandrous,0,1
tag-adjective-pairs.train349,rural,urban,0,1
tag-adjective-pairs.train350,protective,tough,0,1
tag-adjective-pairs.train351,senior,elder,0,0
tag-adjective-pairs.train352,robust,rich,0,0
tag-adjective-pairs.train353,macroscopic,small,0,1
tag-adjective-pairs.train354,comical,amusing,0,0
tag-adjective-pairs.train355,nonpublic,public,1,1
tag-adjective-pairs.train356,sentimental,romantic,0,0
tag-adjective-pairs.train357,dry,humorless,0,1
tag-adjective-pairs.train358,dangerous,safe,0,1
tag-adjective-pairs.train359,reddish,crimson,0,0
tag-adjective-pairs.train360,top,bottom,0,1
tag-adjective-pairs.train361,lively,spirited,0,0
tag-adjective-pairs.train362,early,present,0,1
tag-adjective-pairs.train363,valid,sufficient,0,0
tag-adjective-pairs.train364,stupid,senseless,0,0
tag-adjective-pairs.train365,heinous,atrocious,0,0
tag-adjective-pairs.train366,dual,singular,0,1
tag-adjective-pairs.train367,restrained,quiet,0,0
tag-adjective-pairs.train368,junior,senior,0,1
tag-adjective-pairs.train369,coloured,white,0,1
tag-adjective-pairs.train370,crystalline,amorphous,0,1
tag-adjective-pairs.train371,local,universal,0,1
tag-adjective-pairs.train372,grating,harsh,0,0
tag-adjective-pairs.train373,far,remote,0,0
tag-adjective-pairs.train374,monetary,financial,0,0
tag-adjective-pairs.train375,developed,undeveloped,1,1
tag-adjective-pairs.train376,semiarid,wet,0,1
tag-adjective-pairs.train377,rude,uncivil,0,0
tag-adjective-pairs.train378,equal,corresponding,0,0
tag-adjective-pairs.train379,frivolous,light,0,0
tag-adjective-pairs.train380,fibrous,stringy,0,0
tag-adjective-pairs.train381,unregulated,regulated,1,1
tag-adjective-pairs.train382,distal,proximal,0,1
tag-adjective-pairs.train383,coarse,blunt,0,0
tag-adjective-pairs.train384,intermittent,constant,0,1
tag-adjective-pairs.train385,limited,infinite,0,1
tag-adjective-pairs.train386,beautiful,wonderful,0,0
tag-adjective-pairs.train387,high,strong,0,0
tag-adjective-pairs.train388,placid,gentle,0,0
tag-adjective-pairs.train389,livid,dark,0,1
tag-adjective-pairs.train390,improper,unlawful,0,0
tag-adjective-pairs.train391,bright,sparkling,0,0
tag-adjective-pairs.train392,ultra,extreme,0,0
tag-adjective-pairs.train393,commensurate,incommensurate,1,1
tag-adjective-pairs.train394,newborn,old,0,1
tag-adjective-pairs.train395,polar,equatorial,0,1
tag-adjective-pairs.train396,sick,strong,0,1
tag-adjective-pairs.train397,excessive,insufficient,0,1
tag-adjective-pairs.train398,interdependent,independent,0,1
tag-adjective-pairs.train399,monochromatic,polychromatic,0,1
tag-adjective-pairs.train400,mild,gentle,0,0
tag-adjective-pairs.train401,specific,nonspecific,1,1
tag-adjective-pairs.train402,convinced,positive,0,0
tag-adjective-pairs.train403,brief,concise,0,0
tag-adjective-pairs.train404,reactive,unreactive,1,1
tag-adjective-pairs.train405,saline,fresh,0,1
tag-adjective-pairs.train406,grave,deep,0,0
tag-adjective-pairs.train407,immediate,distant,0,1
tag-adjective-pairs.train408,harsh,pleasant,0,1
tag-adjective-pairs.train409,ready,unprepared,0,1
tag-adjective-pairs.train410,certain,stated,0,0
tag-adjective-pairs.train411,uninteresting,dry,0,0
tag-adjective-pairs.train412,dull,dense,0,0
tag-adjective-pairs.train413,untested,young,0,0
tag-adjective-pairs.train414,enormous,small,0,1
tag-adjective-pairs.train415,conversational,formal,0,1
tag-adjective-pairs.train416,ductile,brittle,0,1
tag-adjective-pairs.train417,spacious,small,0,1
tag-adjective-pairs.train418,mechanical,electronic,0,1
tag-adjective-pairs.train419,exotic,native,0,1
tag-adjective-pairs.train420,inner,intimate,0,0
tag-adjective-pairs.train421,costly,sumptuous,0,0
tag-adjective-pairs.train422,intermediate,medial,0,0
tag-adjective-pairs.train423,solid,diversified,0,1
tag-adjective-pairs.train424,persistent,sporadic,0,1
tag-adjective-pairs.train425,inaccurate,accurate,1,1
tag-adjective-pairs.train426,loud,soft,0,1
tag-adjective-pairs.train427,natural,adoptive,0,1
tag-adjective-pairs.train428,marshy,waterlogged,0,0
tag-adjective-pairs.train429,garish,bright,0,0
tag-adjective-pairs.train430,experienced,inexperienced,1,1
tag-adjective-pairs.train431,quiet,undemonstrative,0,0
tag-adjective-pairs.train432,slender,slight,0,0
tag-adjective-pairs.train433,insecure,suspicious,0,0
tag-adjective-pairs.train434,tense,lax,0,1
tag-adjective-pairs.train435,famous,unknown,0,1
tag-adjective-pairs.train436,close,short,0,0
tag-adjective-pairs.train437,fair,beautiful,0,0
tag-adjective-pairs.train438,cautious,circumspect,0,0
tag-adjective-pairs.train439,staminate,pistillate,0,1
tag-adjective-pairs.train440,organic,functional,0,1
tag-adjective-pairs.train441,hairy,bristly,0,0
tag-adjective-pairs.train442,bigamous,monogamous,0,1
tag-adjective-pairs.train443,rude,harsh,0,0
tag-adjective-pairs.train444,preliminary,final,0,1
tag-adjective-pairs.train445,teenage,old,0,1
tag-adjective-pairs.train446,antiquated,new,0,1
tag-adjective-pairs.train447,insectivorous,herbivorous,0,1
tag-adjective-pairs.train448,unpleasant,distasteful,0,0
tag-adjective-pairs.train449,wealthy,rich,0,0
tag-adjective-pairs.train450,evil,ill,0,0
tag-adjective-pairs.train451,heavy,shallow,0,1
tag-adjective-pairs.train452,great,commanding,0,0
tag-adjective-pairs.train453,awake,alert,0,0
tag-adjective-pairs.train454,hydrophilic,hydrophobic,0,1
tag-adjective-pairs.train455,unwieldy,heavy,0,0
tag-adjective-pairs.train456,sweet,honeyed,0,0
tag-adjective-pairs.train457,moral,righteous,0,0
tag-adjective-pairs.train458,mixed,homogenous,0,1
tag-adjective-pairs.train459,adverse,favourable,0,1
tag-adjective-pairs.train460,separate,joint,0,1
tag-adjective-pairs.train461,parochial,insular,0,0
tag-adjective-pairs.train462,open,undefended,0,0
tag-adjective-pairs.train463,overweight,thin,0,1
tag-adjective-pairs.train464,alcoholic,nonalcoholic,1,1
tag-adjective-pairs.train465,splendid,brilliant,0,0
tag-adjective-pairs.train466,hypersonic,supersonic,0,1
tag-adjective-pairs.train467,innocent,sophisticated,0,1
tag-adjective-pairs.train468,poor,miserable,0,0
tag-adjective-pairs.train469,orthodox,conventional,0,0
tag-adjective-pairs.train470,mineral,organic,0,1
tag-adjective-pairs.train471,frigid,icy,0,0
tag-adjective-pairs.train472,acceptable,comfortable,0,0
tag-adjective-pairs.train473,immense,large,0,0
tag-adjective-pairs.train474,brawny,strong,0,0
tag-adjective-pairs.train475,horizontal,vertical,0,1
tag-adjective-pairs.train476,routine,everyday,0,0
tag-adjective-pairs.train477,black,african,0,0
tag-adjective-pairs.train478,steep,high,0,0
tag-adjective-pairs.train479,solid,broken,0,1
tag-adjective-pairs.train480,solemn,earnest,0,0
tag-adjective-pairs.train481,circular,round,0,0
tag-adjective-pairs.train482,smart,brilliant,0,0
tag-adjective-pairs.train483,adequate,decent,0,0
tag-adjective-pairs.train484,excessive,deficient,0,1
tag-adjective-pairs.train485,heavy,fleshy,0,0
tag-adjective-pairs.train486,free,bound,0,1
tag-adjective-pairs.train487,multilingual,monolingual,0,1
tag-adjective-pairs.train488,liberal,independent,0,0
tag-adjective-pairs.train489,prosperous,poor,0,1
tag-adjective-pairs.train490,intrepid,brave,0,0
tag-adjective-pairs.train491,grand,sumptuous,0,0
tag-adjective-pairs.train492,past,future,0,1
tag-adjective-pairs.train493,honest,fair,0,0
tag-adjective-pairs.train494,grave,dangerous,0,0
tag-adjective-pairs.train495,monosyllabic,polysyllabic,0,1
tag-adjective-pairs.train496,urgent,imperative,0,0
tag-adjective-pairs.train497,sterile,barren,0,0
tag-adjective-pairs.train498,chinese,only,0,0
tag-adjective-pairs.train499,willful,stubborn,0,0
tag-adjective-pairs.train500,round,plump,0,0
tag-adjective-pairs.train501,clean,unclean,1,1
tag-adjective-pairs.train502,secret,mystic,0,0
tag-adjective-pairs.train503,general,prevalent,0,0
tag-adjective-pairs.train504,mischievous,serious,0,1
tag-adjective-pairs.train505,major,minor,0,1
tag-adjective-pairs.train506,real,intangible,0,1
tag-adjective-pairs.train507,defective,normal,0,1
tag-adjective-pairs.train508,right,center,0,1
tag-adjective-pairs.train509,persistent,tenacious,0,0
tag-adjective-pairs.train510,flat,bright,0,1
tag-adjective-pairs.train511,empirical,theoretic,0,1
tag-adjective-pairs.train512,fallible,infallible,1,1
tag-adjective-pairs.train513,skeptical,doubtful,0,0
tag-adjective-pairs.train514,heterodox,heretical,0,0
tag-adjective-pairs.train515,flat,level,0,0
tag-adjective-pairs.train516,jittery,nervous,0,0
tag-adjective-pairs.train517,fluid,unstable,0,0
tag-adjective-pairs.train518,talkative,quiet,0,1
tag-adjective-pairs.train519,aware,sensitive,0,0
tag-adjective-pairs.train520,deep,high,0,1
tag-adjective-pairs.train521,insular,isolated,0,0
tag-adjective-pairs.train522,simultaneous,asynchronous,0,1
tag-adjective-pairs.train523,intelligible,clear,0,0
tag-adjective-pairs.train524,tenacious,long,0,0
tag-adjective-pairs.train525,imperishable,indestructible,0,0
tag-adjective-pairs.train526,strong,regular,0,1
tag-adjective-pairs.train527,elementary,difficult,0,1
tag-adjective-pairs.train528,retroactive,proactive,0,1
tag-adjective-pairs.train529,fertile,infertile,1,1
tag-adjective-pairs.train530,odd,funny,0,0
tag-adjective-pairs.train531,immoral,unjust,0,0
tag-adjective-pairs.train532,stark,violent,0,0
tag-adjective-pairs.train533,unfavourable,favourable,1,1
tag-adjective-pairs.train534,singular,familiar,0,1
tag-adjective-pairs.train535,funny,curious,0,0
tag-adjective-pairs.train536,blunt,plain,0,0
tag-adjective-pairs.train537,sufficient,able,0,0
tag-adjective-pairs.train538,thin,lightweight,0,0
tag-adjective-pairs.train539,untrue,inaccurate,0,0
tag-adjective-pairs.train540,inside,outside,0,1
tag-adjective-pairs.train541,vague,uncertain,0,0
tag-adjective-pairs.train542,impoverished,destitute,0,0
tag-adjective-pairs.train543,repugnant,refractory,0,0
tag-adjective-pairs.train544,clear,confused,0,1
tag-adjective-pairs.train545,wrong,appropriate,0,1
tag-adjective-pairs.train546,vague,loose,0,0
