id,word1,word2,antmorph,gold
tag-fallows-pairs.train50,abandon,prosecute,0,1
tag-fallows-pairs.train51,abandon,protect,0,1
tag-fallows-pairs.train52,abandon,relinquish,0,0
tag-fallows-pairs.train53,abandon,renounce,0,0
tag-fallows-pairs.train54,abandon,resign,0,0
tag-fallows-pairs.train55,abandon,retain,0,1
tag-fallows-pairs.train56,abandon,retire,0,0
tag-fallows-pairs.train57,abandon,support,0,1
tag-fallows-pairs.train58,abandon,surrender,0,0
tag-fallows-pairs.train59,abandon,undertake,0,1
tag-fallows-pairs.train60,abandon,uphold,0,1
tag-fallows-pairs.train61,abandon,vacate,0,0
tag-fallows-pairs.train62,abase,aggrandize,0,1
tag-fallows-pairs.train63,abase,degrade,0,0
tag-fallows-pairs.train64,abase,demean,0,0
tag-fallows-pairs.train65,abase,depress,0,0
tag-fallows-pairs.train66,abase,dignify,0,1
tag-fallows-pairs.train67,abase,disgrace,0,0
tag-fallows-pairs.train68,abase,dishonor,0,0
tag-fallows-pairs.train69,abase,honor,0,1
tag-fallows-pairs.train70,abase,humble,0,0
tag-fallows-pairs.train71,abase,humiliate,0,0
tag-fallows-pairs.train72,abase,lower,0,0
tag-fallows-pairs.train73,abasement,abjection,0,0
tag-fallows-pairs.train74,abasement,aggrandizement,0,1
tag-fallows-pairs.train75,abasement,degradation,0,0
tag-fallows-pairs.train76,abasement,depression,0,0
tag-fallows-pairs.train77,abasement,disgrace,0,0
tag-fallows-pairs.train78,abasement,dishonor,0,0
tag-fallows-pairs.train79,abasement,exaltation,0,1
tag-fallows-pairs.train80,abasement,promotion,0,1
tag-fallows-pairs.train81,abase,promote,0,1
tag-fallows-pairs.train82,abase,raise,0,1
tag-fallows-pairs.train83,abase,reduce,0,0
tag-fallows-pairs.train84,abase,sink,0,0
tag-fallows-pairs.train85,abase,stoop,0,0
tag-fallows-pairs.train86,abash,abet,0,1
tag-fallows-pairs.train87,abash,animate,0,1
tag-fallows-pairs.train88,abash,bewilder,0,0
tag-fallows-pairs.train89,abash,buoy,0,1
tag-fallows-pairs.train90,abash,confound,0,0
tag-fallows-pairs.train91,abash,confuse,0,0
tag-fallows-pairs.train92,abash,cow,0,0
tag-fallows-pairs.train93,abash,daunt,0,0
tag-fallows-pairs.train94,abash,disconcert,0,0
tag-fallows-pairs.train95,abash,dishearten,0,0
tag-fallows-pairs.train96,abash,embolden,0,1
tag-fallows-pairs.train97,abash,encourage,0,1
tag-fallows-pairs.train98,abash,humble,0,0
tag-fallows-pairs.train99,abash,humiliate,0,0
tag-fallows-pairs.train100,abash,incite,0,1
tag-fallows-pairs.train101,abash,inspirit,0,1
tag-fallows-pairs.train102,abash,rally,0,1
tag-fallows-pairs.train103,abash,shame,0,0
tag-fallows-pairs.train104,abash,uphold,0,1
tag-fallows-pairs.train105,abate,aggravate,0,1
tag-fallows-pairs.train106,abate,amplify,0,1
tag-fallows-pairs.train107,abate,brew,0,1
tag-fallows-pairs.train108,abate,continue,0,1
tag-fallows-pairs.train109,abate,decrease,0,0
tag-fallows-pairs.train110,abate,develop,0,1
tag-fallows-pairs.train111,abate,diminish,0,0
tag-fallows-pairs.train112,abate,enhance,0,1
tag-fallows-pairs.train113,abate,extend,0,1
tag-fallows-pairs.train114,abate,ferment,0,1
tag-fallows-pairs.train115,abate,increase,0,1
tag-fallows-pairs.train116,abate,lessen,0,0
tag-fallows-pairs.train117,abate,lower,0,0
tag-fallows-pairs.train118,abate,mitigate,0,0
tag-fallows-pairs.train119,abate,moderate,0,0
tag-fallows-pairs.train120,abate,prolong,0,1
tag-fallows-pairs.train121,abate,rage,0,1
tag-fallows-pairs.train122,abate,raise,0,1
tag-fallows-pairs.train123,abate,reduce,0,0
tag-fallows-pairs.train124,abate,revive,0,1
tag-fallows-pairs.train125,abate,subside,0,0
tag-fallows-pairs.train126,abate,suppress,0,0
tag-fallows-pairs.train127,abate,terminate,0,0
tag-fallows-pairs.train128,abbreviate,abridge,0,0
tag-fallows-pairs.train129,abbreviate,amplify,0,1
tag-fallows-pairs.train130,abbreviate,condense,0,0
tag-fallows-pairs.train131,abbreviate,contract,0,0
tag-fallows-pairs.train132,abbreviate,curtail,0,0
tag-fallows-pairs.train133,abbreviate,elongate,0,1
tag-fallows-pairs.train134,abbreviate,enlarge,0,1
tag-fallows-pairs.train135,abbreviate,expand,0,1
tag-fallows-pairs.train136,abbreviate,extend,0,1
tag-fallows-pairs.train137,abbreviate,lengthen,0,1
tag-fallows-pairs.train138,abbreviate,produce,0,1
tag-fallows-pairs.train139,abbreviate,reduce,0,0
tag-fallows-pairs.train140,abbreviate,shorten,0,0
tag-fallows-pairs.train141,abbreviation,abridgment,0,0
tag-fallows-pairs.train142,abbreviation,abstract,0,0
tag-fallows-pairs.train143,abbreviation,amplification,0,1
tag-fallows-pairs.train144,abbreviation,compression,0,0
tag-fallows-pairs.train145,abbreviation,condensation,0,0
tag-fallows-pairs.train146,abbreviation,curtailment,0,0
tag-fallows-pairs.train147,abbreviation,dilation,0,1
tag-fallows-pairs.train148,abbreviation,elongation,0,1
tag-fallows-pairs.train149,abbreviation,enlargement,0,1
tag-fallows-pairs.train150,abbreviation,epitome,0,0
tag-fallows-pairs.train151,abbreviation,expansion,0,1
tag-fallows-pairs.train152,abbreviation,expatiation,0,1
tag-fallows-pairs.train153,abbreviation,explication,0,1
tag-fallows-pairs.train154,abbreviation,production,0,1
tag-fallows-pairs.train155,abbreviation,reduction,0,0
tag-fallows-pairs.train156,abbreviation,summary,0,0
tag-fallows-pairs.train157,abderite,buoyant,0,0
tag-fallows-pairs.train158,abderite,croaking,0,1
tag-fallows-pairs.train159,abderite,cynic,0,0
tag-fallows-pairs.train160,abderite,derisive,0,0
tag-fallows-pairs.train161,abderite,dolesome,0,1
tag-fallows-pairs.train162,abderite,flippant,0,0
tag-fallows-pairs.train163,abderite,grumbling,0,1
tag-fallows-pairs.train164,abderite,jocular,0,0
tag-fallows-pairs.train165,abderite,lachrymose,0,1
tag-fallows-pairs.train166,abderite,lugubrious,0,1
tag-fallows-pairs.train167,abderite,maundering,0,1
tag-fallows-pairs.train168,abderite,plaintive,0,1
tag-fallows-pairs.train169,abderite,querimonious,0,1
tag-fallows-pairs.train170,abderite,sarcastic,0,0
tag-fallows-pairs.train171,abderite,sportive,0,0
tag-fallows-pairs.train172,abderite,sprightful,0,0
tag-fallows-pairs.train173,abdicate,abandon,0,0
tag-fallows-pairs.train174,abdicate,claim,0,1
tag-fallows-pairs.train175,abdicate,occupy,0,1
tag-fallows-pairs.train176,abdicate,retain,0,1
tag-fallows-pairs.train177,abdicate,seize,0,1
tag-fallows-pairs.train178,abdicate,usurp,0,1
tag-fallows-pairs.train179,abdomen,belly,0,0
tag-fallows-pairs.train180,abduction,ablution,0,0
tag-fallows-pairs.train181,abduction,abstraction,0,0
tag-fallows-pairs.train182,abduction,addition,0,1
tag-fallows-pairs.train183,abduction,adduction,0,1
tag-fallows-pairs.train184,abduction,appropriation,0,0
tag-fallows-pairs.train185,abduction,rape,0,0
tag-fallows-pairs.train186,abduction,replacement,0,1
tag-fallows-pairs.train187,abduction,seizure,0,0
tag-fallows-pairs.train188,abduction,subtraction,0,0
tag-fallows-pairs.train189,aberrant,abnormal,0,0
tag-fallows-pairs.train190,aberrant,consecutive,0,1
tag-fallows-pairs.train191,aberrant,consistent,0,1
tag-fallows-pairs.train192,aberrant,desultory,0,0
tag-fallows-pairs.train193,aberrant,devious,0,0
tag-fallows-pairs.train194,aberrant,divergent,0,0
tag-fallows-pairs.train195,aberrant,erratic,0,0
tag-fallows-pairs.train196,aberrant,exceptional,0,0
tag-fallows-pairs.train197,aberrant,faithful,0,1
tag-fallows-pairs.train198,aberrant,inconsecutive,0,0
tag-fallows-pairs.train199,aberrant,inconsistent,0,0
tag-fallows-pairs.train200,aberrant,natural,0,1
tag-fallows-pairs.train201,aberrant,normal,0,1
tag-fallows-pairs.train202,aberrant,rectilineal,0,1
tag-fallows-pairs.train203,aberrant,regular,0,1
tag-fallows-pairs.train204,aberrant,true,0,1
tag-fallows-pairs.train205,aberrant,uniform,0,1
tag-fallows-pairs.train206,aberrant,wandering,0,0
tag-fallows-pairs.train207,aberration,abnormity,0,0
tag-fallows-pairs.train208,aberration,connectedness,0,1
tag-fallows-pairs.train209,aberration,consecutiveness,0,1
tag-fallows-pairs.train210,aberration,continuity,0,1
tag-fallows-pairs.train211,aberration,desultoriness,0,0
tag-fallows-pairs.train212,aberration,deviation,0,0
tag-fallows-pairs.train213,aberration,hallucination,0,0
tag-fallows-pairs.train214,aberration,idiocy,0,0
tag-fallows-pairs.train215,aberration,inconsecutiveness,0,0
tag-fallows-pairs.train216,aberration,insanity,0,0
tag-fallows-pairs.train217,aberration,law,0,1
tag-fallows-pairs.train218,aberration,line,0,1
tag-fallows-pairs.train219,aberration,principle,0,1
tag-fallows-pairs.train220,aberration,progression,0,1
tag-fallows-pairs.train221,aberration,project,0,1
tag-fallows-pairs.train222,aberration,rambling,0,0
tag-fallows-pairs.train223,aberration,rectilinearity,0,1
tag-fallows-pairs.train224,aberration,regularity,0,1
tag-fallows-pairs.train225,aberration,tenor,0,1
tag-fallows-pairs.train226,aberration,type,0,1
tag-fallows-pairs.train227,aberration,uniformity,0,1
tag-fallows-pairs.train228,aberration,wandering,0,0
tag-fallows-pairs.train229,abet,aid,0,0
tag-fallows-pairs.train230,abet,assist,0,0
tag-fallows-pairs.train231,abet,baffle,0,1
tag-fallows-pairs.train232,abet,confound,0,1
tag-fallows-pairs.train233,abet,countenance,0,0
tag-fallows-pairs.train234,abet,denounce,0,1
tag-fallows-pairs.train235,abet,deter,0,1
tag-fallows-pairs.train236,abet,disapprove,0,1
tag-fallows-pairs.train237,abet,disconcert,0,1
tag-fallows-pairs.train238,abet,discourage,0,1
tag-fallows-pairs.train239,abet,embolden,0,0
tag-fallows-pairs.train240,abet,encourage,0,0
tag-fallows-pairs.train241,abet,frustrate,0,1
tag-fallows-pairs.train242,abet,incite,0,0
tag-fallows-pairs.train243,abet,obstruct,0,1
tag-fallows-pairs.train244,abet,oppose,0,1
tag-fallows-pairs.train245,abet,promote,0,0
tag-fallows-pairs.train246,abet,sanction,0,0
tag-fallows-pairs.train247,abet,subsidize,0,0
tag-fallows-pairs.train248,abet,support,0,0
tag-fallows-pairs.train249,abet,thwart,0,1
tag-fallows-pairs.train250,abettor,accessary,0,0
tag-fallows-pairs.train251,abettor,accomplice,0,0
tag-fallows-pairs.train252,abettor,adversary,0,1
tag-fallows-pairs.train253,abettor,adviser,0,0
tag-fallows-pairs.train254,abettor,ally,0,0
tag-fallows-pairs.train255,abettor,antagonist,0,1
tag-fallows-pairs.train256,abettor,assistant,0,0
tag-fallows-pairs.train257,abettor,associate,0,0
tag-fallows-pairs.train258,abettor,baffler,0,1
tag-fallows-pairs.train259,abettor,coadjutor,0,0
tag-fallows-pairs.train260,abettor,confederate,0,0
tag-fallows-pairs.train261,abettor,counteracter,0,1
tag-fallows-pairs.train262,abettor,detector,0,1
tag-fallows-pairs.train263,abettor,dissuader,0,1
tag-fallows-pairs.train264,abettor,encourager,0,0
tag-fallows-pairs.train265,abettor,foe,0,1
tag-fallows-pairs.train266,abettor,helper,0,0
tag-fallows-pairs.train267,abettor,instigator,0,0
tag-fallows-pairs.train268,abettor,opponent,0,1
tag-fallows-pairs.train269,abettor,rival,0,1
tag-fallows-pairs.train270,abettor,supporter,0,0
tag-fallows-pairs.train271,abet,uphold,0,0
tag-fallows-pairs.train272,abeyance,action,0,1
tag-fallows-pairs.train273,abeyance,dormancy,0,0
tag-fallows-pairs.train274,abeyance,enjoyment,0,1
tag-fallows-pairs.train275,abeyance,exercise,0,1
tag-fallows-pairs.train276,abeyance,expectation,0,0
tag-fallows-pairs.train277,abeyance,force,0,1
tag-fallows-pairs.train278,abeyance,intermission,0,0
tag-fallows-pairs.train279,abeyance,operation,0,1
tag-fallows-pairs.train280,abeyance,possession,0,1
tag-fallows-pairs.train281,abeyance,renewal,0,1
tag-fallows-pairs.train282,abeyance,reservation,0,0
tag-fallows-pairs.train283,abeyance,resuscitation,0,1
tag-fallows-pairs.train284,abeyance,revival,0,1
tag-fallows-pairs.train285,abeyance,suspension,0,0
tag-fallows-pairs.train286,abhor,admire,0,1
tag-fallows-pairs.train287,abhor,affect,0,1
tag-fallows-pairs.train288,abhor,approve,0,1
tag-fallows-pairs.train289,abhor,covet,0,1
tag-fallows-pairs.train290,abhor,crave,0,1
tag-fallows-pairs.train291,abhor,desire,0,1
tag-fallows-pairs.train292,abhor,despise,0,0
tag-fallows-pairs.train293,abhor,detest,0,0
tag-fallows-pairs.train294,abhor,dislike,0,0
tag-fallows-pairs.train295,abhor,enjoy,0,1
tag-fallows-pairs.train296,abhor,eschew,0,0
tag-fallows-pairs.train297,abhor,hate,0,0
tag-fallows-pairs.train298,abhor,loathe,0,0
tag-fallows-pairs.train299,abhor,love,0,1
tag-fallows-pairs.train300,abhor,nauseate,0,0
tag-fallows-pairs.train301,abhor,relish,0,1
tag-fallows-pairs.train302,abide,abandon,0,1
tag-fallows-pairs.train303,abide,anticipate,0,0
tag-fallows-pairs.train304,abide,avoid,0,1
tag-fallows-pairs.train305,abide,bear,0,0
tag-fallows-pairs.train306,abide,confront,0,0
tag-fallows-pairs.train307,abide,continue,0,0
tag-fallows-pairs.train308,abide,endure,0,0
tag-fallows-pairs.train309,abide,face,0,0
tag-fallows-pairs.train310,abide,forefend,0,1
tag-fallows-pairs.train311,abide,forfeit,0,1
tag-fallows-pairs.train312,abide,inhabit,0,0
tag-fallows-pairs.train313,abide,journey,0,1
tag-fallows-pairs.train314,abide,lodge,0,0
tag-fallows-pairs.train315,abide,migrate,0,1
tag-fallows-pairs.train316,abide,mislike,0,1
tag-fallows-pairs.train317,abide,reside,0,0
tag-fallows-pairs.train318,abide,resist,0,1
tag-fallows-pairs.train319,abide,rest,0,0
tag-fallows-pairs.train320,abide,shun,0,1
tag-fallows-pairs.train321,abide,sojourn,0,0
tag-fallows-pairs.train322,abide,stay,0,0
tag-fallows-pairs.train323,abide,tarry,0,0
tag-fallows-pairs.train324,abide,wait,0,0
tag-fallows-pairs.train325,abide,watch,0,0
tag-fallows-pairs.train326,ability,aptitude,0,0
tag-fallows-pairs.train327,ability,capacity,0,0
tag-fallows-pairs.train328,ability,dexterity,0,0
tag-fallows-pairs.train329,ability,efficiency,0,0
tag-fallows-pairs.train330,ability,expertness,0,0
tag-fallows-pairs.train331,ability,faculty,0,0
tag-fallows-pairs.train332,ability,inability,1,1
tag-fallows-pairs.train333,ability,incapacity,0,1
tag-fallows-pairs.train334,ability,power,0,0
tag-fallows-pairs.train335,ability,skill,0,0
tag-fallows-pairs.train336,ability,talent,0,0
tag-fallows-pairs.train337,ability,unreadiness,0,1
tag-fallows-pairs.train338,ability,weakness,0,1
tag-fallows-pairs.train339,abject,arrogant,0,1
tag-fallows-pairs.train340,abject,beggarly,0,0
tag-fallows-pairs.train341,abject,cringing,0,0
tag-fallows-pairs.train342,abject,degraded,0,0
tag-fallows-pairs.train343,abject,despicable,0,0
tag-fallows-pairs.train344,abject,dignified,0,1
tag-fallows-pairs.train345,abject,eminent,0,1
tag-fallows-pairs.train346,abject,esteemed,0,1
tag-fallows-pairs.train347,abject,exalted,0,1
tag-fallows-pairs.train348,abject,fawning,0,0
tag-fallows-pairs.train349,abject,haughty,0,1
tag-fallows-pairs.train350,abject,honorable,0,1
tag-fallows-pairs.train351,abject,illustrious,0,1
tag-fallows-pairs.train352,abject,independent,0,1
tag-fallows-pairs.train353,abject,insolent,0,1
tag-fallows-pairs.train354,abject,low,0,0
tag-fallows-pairs.train355,abject,miserable,0,0
tag-fallows-pairs.train356,abject,noble,0,1
tag-fallows-pairs.train357,abject,outcast,0,0
tag-fallows-pairs.train358,abject,servile,0,0
tag-fallows-pairs.train359,abject,squalid,0,0
tag-fallows-pairs.train360,abject,venerable,0,1
tag-fallows-pairs.train361,abject,vile,0,0
tag-fallows-pairs.train362,abject,worthless,0,0
tag-fallows-pairs.train363,abject,worthy,0,1
tag-fallows-pairs.train364,abject,wretched,0,0
tag-fallows-pairs.train365,abjure,acknowledge,0,1
tag-fallows-pairs.train366,abjure,advocate,0,1
tag-fallows-pairs.train367,abjure,apostatize,0,0
tag-fallows-pairs.train368,abjure,appropriate,0,1
tag-fallows-pairs.train369,abjure,assert,0,1
tag-fallows-pairs.train370,abjure,claim,0,1
tag-fallows-pairs.train371,abjure,deny,0,0
tag-fallows-pairs.train372,abjure,disavow,0,0
tag-fallows-pairs.train373,abjure,discard,0,0
tag-fallows-pairs.train374,abjure,disclaim,0,0
tag-fallows-pairs.train375,abjure,disown,0,0
tag-fallows-pairs.train376,abjure,hug,0,1
tag-fallows-pairs.train377,abjure,profess,0,1
tag-fallows-pairs.train378,abjure,recant,0,0
tag-fallows-pairs.train379,abjure,renounce,0,0
tag-fallows-pairs.train380,abjure,repudiate,0,0
tag-fallows-pairs.train381,abjure,revoke,0,0
tag-fallows-pairs.train382,abjure,vindicate,0,1
tag-fallows-pairs.train383,able,clever,0,0
tag-fallows-pairs.train384,able,effective,0,0
tag-fallows-pairs.train385,able,fitted,0,0
tag-fallows-pairs.train386,able,incapable,0,1
tag-fallows-pairs.train387,able,ineffective,0,1
tag-fallows-pairs.train388,able,inefficient,0,1
tag-fallows-pairs.train389,able,learned,0,0
tag-fallows-pairs.train390,able,nervous,0,0
tag-fallows-pairs.train391,able,powerful,0,0
tag-fallows-pairs.train392,able,silly,0,1
tag-fallows-pairs.train393,able,skillful,0,0
tag-fallows-pairs.train394,able,stupid,0,1
tag-fallows-pairs.train395,able,telling,0,0
tag-fallows-pairs.train396,able,unskillful,0,1
tag-fallows-pairs.train397,able,vigorous,0,0
tag-fallows-pairs.train398,ablution,abstersion,0,0
tag-fallows-pairs.train399,ablution,contamination,0,1
tag-fallows-pairs.train400,ablution,defecation,0,0
tag-fallows-pairs.train401,ablution,pollution,0,1
tag-fallows-pairs.train402,ablution,purification,0,0
tag-fallows-pairs.train403,ablution,stain,0,1
tag-fallows-pairs.train404,ablution,taint,0,1
tag-fallows-pairs.train405,ablution,washing,0,0
tag-fallows-pairs.train406,abnegation,abjuration,0,0
tag-fallows-pairs.train407,abnegation,abstinence,0,0
tag-fallows-pairs.train408,abnegation,assertion,0,1
tag-fallows-pairs.train409,abnegation,claim,0,1
tag-fallows-pairs.train410,abnegation,concession,0,1
tag-fallows-pairs.train411,abnegation,denial,0,0
tag-fallows-pairs.train412,abnegation,disallowance,0,0
tag-fallows-pairs.train413,abnegation,license,0,1
tag-fallows-pairs.train414,abnegation,renunciation,0,0
tag-fallows-pairs.train415,abnegation,stint,0,0
tag-fallows-pairs.train416,abnegation,vindication,0,1
tag-fallows-pairs.train417,abnormal,aberrant,0,0
tag-fallows-pairs.train418,abnormal,customary,0,1
tag-fallows-pairs.train419,abnormal,devious,0,0
tag-fallows-pairs.train420,abnormal,divergent,0,0
tag-fallows-pairs.train421,abnormal,eccentric,0,0
tag-fallows-pairs.train422,abnormal,erratic,0,0
tag-fallows-pairs.train423,abnormal,exceptional,0,0
tag-fallows-pairs.train424,abnormal,illustrative,0,1
tag-fallows-pairs.train425,abnormal,irregular,0,0
tag-fallows-pairs.train426,abnormal,monstrous,0,0
tag-fallows-pairs.train427,abnormal,natural,0,1
tag-fallows-pairs.train428,abnormal,normal,1,1
tag-fallows-pairs.train429,abnormal,ordinary,0,1
tag-fallows-pairs.train430,abnormal,regular,0,1
tag-fallows-pairs.train431,abnormal,strange,0,0
tag-fallows-pairs.train432,abnormal,typical,0,1
tag-fallows-pairs.train433,abnormal,unusual,0,0
tag-fallows-pairs.train434,abnormal,usual,0,1
tag-fallows-pairs.train435,aboard,afloat,0,0
tag-fallows-pairs.train436,aboard,ashore,0,1
tag-fallows-pairs.train437,abode,berth,0,0
tag-fallows-pairs.train438,abode,caravansary,0,1
tag-fallows-pairs.train439,abode,domicile,0,0
tag-fallows-pairs.train440,abode,habitation,0,0
tag-fallows-pairs.train441,abode,halt,0,1
tag-fallows-pairs.train442,abode,home,0,0
tag-fallows-pairs.train443,abode,lodging,0,0
tag-fallows-pairs.train444,abode,perch,0,1
tag-fallows-pairs.train445,abode,placate,0,0
tag-fallows-pairs.train446,abode,quarters,0,0
tag-fallows-pairs.train447,abode,residence,0,0
tag-fallows-pairs.train448,abode,stay,0,0
tag-fallows-pairs.train449,abode,tent,0,1
tag-fallows-pairs.train450,abominable,accursed,0,0
tag-fallows-pairs.train451,abominable,admirable,0,1
tag-fallows-pairs.train452,abominable,charming,0,1
tag-fallows-pairs.train453,abominable,delectable,0,1
tag-fallows-pairs.train454,abominable,delightful,0,1
tag-fallows-pairs.train455,abominable,desirable,0,1
tag-fallows-pairs.train456,abominable,execrable,0,0
tag-fallows-pairs.train457,abominable,foul,0,0
tag-fallows-pairs.train458,abominable,hateful,0,0
tag-fallows-pairs.train459,abominable,horrible,0,0
tag-fallows-pairs.train460,abominable,impure,0,0
tag-fallows-pairs.train461,abominable,loathsome,0,0
tag-fallows-pairs.train462,abominable,lovable,0,1
tag-fallows-pairs.train463,abominable,nauseous,0,0
tag-fallows-pairs.train464,abominable,odious,0,0
tag-fallows-pairs.train465,abominable,offensive,0,0
tag-fallows-pairs.train466,abominate,desire,0,1
tag-fallows-pairs.train467,abominate,detest,0,0
tag-fallows-pairs.train468,abominate,execrate,0,0
tag-fallows-pairs.train469,abominate,hate,0,0
tag-fallows-pairs.train470,abominate,like,0,1
tag-fallows-pairs.train471,abominate,loathe,0,0
tag-fallows-pairs.train472,abominate,love,0,1
tag-fallows-pairs.train473,abomination,abhorrence,0,0
tag-fallows-pairs.train474,abomination,acquisition,0,1
tag-fallows-pairs.train475,abomination,affection,0,1
tag-fallows-pairs.train476,abomination,benefit,0,1
tag-fallows-pairs.train477,abomination,blessing,0,1
tag-fallows-pairs.train478,abomination,curse,0,0
tag-fallows-pairs.train479,abomination,delight,0,1
tag-fallows-pairs.train480,abomination,desire,0,1
tag-fallows-pairs.train481,abomination,detestation,0,0
tag-fallows-pairs.train482,abomination,enjoyment,0,1
tag-fallows-pairs.train483,abomination,gratification,0,1
tag-fallows-pairs.train484,abomination,hatred,0,0
tag-fallows-pairs.train485,abomination,infliction,0,0
tag-fallows-pairs.train486,abomination,loathing,0,0
tag-fallows-pairs.train487,abomination,love,0,1
tag-fallows-pairs.train488,abomination,nuisance,0,0
tag-fallows-pairs.train489,abomination,plague,0,0
tag-fallows-pairs.train490,abomination,treat,0,1
tag-fallows-pairs.train491,aboriginal,adventitious,0,1
tag-fallows-pairs.train492,aboriginal,autochthonic,0,0
tag-fallows-pairs.train493,aboriginal,exotic,0,1
tag-fallows-pairs.train494,aboriginal,fresh,0,1
tag-fallows-pairs.train495,aboriginal,immemorial,0,0
tag-fallows-pairs.train496,aboriginal,imported,0,1
tag-fallows-pairs.train497,aboriginal,indigenous,0,0
tag-fallows-pairs.train498,aboriginal,late,0,1
tag-fallows-pairs.train499,aboriginal,modern,0,1
tag-fallows-pairs.train500,aboriginal,novel,0,1
tag-fallows-pairs.train501,aboriginal,original,1,0
tag-fallows-pairs.train502,aboriginal,primordial,0,0
tag-fallows-pairs.train503,aboriginal,pristine,0,0
tag-fallows-pairs.train504,aboriginal,recent,0,1
tag-fallows-pairs.train505,aboriginal,subsequent,0,1
tag-fallows-pairs.train506,aboriginal,upstart,0,1
tag-fallows-pairs.train507,abortion,achievement,0,1
tag-fallows-pairs.train508,abortion,completion,0,1
tag-fallows-pairs.train509,abortion,consummation,0,1
tag-fallows-pairs.train510,abortion,defect,0,0
tag-fallows-pairs.train511,abortion,development,0,1
tag-fallows-pairs.train512,abortion,downfall,0,0
tag-fallows-pairs.train513,abortion,failure,0,0
tag-fallows-pairs.train514,abortion,frustration,0,0
tag-fallows-pairs.train515,abortion,misadventure,0,0
tag-fallows-pairs.train516,abortion,miscarriage,0,0
tag-fallows-pairs.train517,abortion,mishap,0,0
tag-fallows-pairs.train518,abortion,misproduction,0,0
tag-fallows-pairs.train519,abortion,perfection,0,1
tag-fallows-pairs.train520,abortion,realization,0,1
tag-fallows-pairs.train521,abortion,success,0,1
tag-fallows-pairs.train522,abound,decay,0,1
tag-fallows-pairs.train523,abound,decrease,0,1
tag-fallows-pairs.train524,abound,drain,0,1
tag-fallows-pairs.train525,abound,dry,0,1
tag-fallows-pairs.train526,abound,evaporate,0,1
tag-fallows-pairs.train527,abound,fall,0,1
tag-fallows-pairs.train528,abound,flourish,0,0
tag-fallows-pairs.train529,abound,flow,0,0
tag-fallows-pairs.train530,abound,lack,0,1
tag-fallows-pairs.train531,abound,multiply,0,0
tag-fallows-pairs.train532,abound,overflow,0,0
tag-fallows-pairs.train533,abound,prevail,0,0
tag-fallows-pairs.train534,abound,revel,0,0
tag-fallows-pairs.train535,abound,stream,0,0
tag-fallows-pairs.train536,abound,superabound,0,0
tag-fallows-pairs.train537,abound,swarm,0,0
tag-fallows-pairs.train538,abound,swell,0,0
tag-fallows-pairs.train539,abound,teem,0,0
tag-fallows-pairs.train540,abound,vanish,0,1
tag-fallows-pairs.train541,abound,wane,0,1
