id,word1,word2,antmorph,gold
tag-noun-pairs.train59,mount,bank,0,0
tag-noun-pairs.train60,title,appellation,0,0
tag-noun-pairs.train61,litre,liter,0,0
tag-noun-pairs.train62,descendant,ascendant,0,1
tag-noun-pairs.train63,cooperation,contest,0,1
tag-noun-pairs.train64,goodbye,farewell,0,0
tag-noun-pairs.train65,activity,rest,0,1
tag-noun-pairs.train66,play,maneuver,0,0
tag-noun-pairs.train67,inaccuracy,truth,0,1
tag-noun-pairs.train68,citizen,stranger,0,1
tag-noun-pairs.train69,sweet,kind,0,0
tag-noun-pairs.train70,regard,estimate,0,0
tag-noun-pairs.train71,faculty,gift,0,0
tag-noun-pairs.train72,exotoxin,endotoxin,0,1
tag-noun-pairs.train73,daytime,dark,0,1
tag-noun-pairs.train74,tentacle,feeler,0,0
tag-noun-pairs.train75,succession,lineage,0,0
tag-noun-pairs.train76,behavior,comportment,0,0
tag-noun-pairs.train77,tract,region,0,0
tag-noun-pairs.train78,plaintiff,defendant,0,1
tag-noun-pairs.train79,accomplice,accessory,0,0
tag-noun-pairs.train80,slab,plate,0,0
tag-noun-pairs.train81,solution,release,0,0
tag-noun-pairs.train82,tool,dick,0,0
tag-noun-pairs.train83,buying,sale,0,1
tag-noun-pairs.train84,frog,english,0,1
tag-noun-pairs.train85,passive,active,0,1
tag-noun-pairs.train86,division,distribution,0,0
tag-noun-pairs.train87,smile,frown,0,1
tag-noun-pairs.train88,nationalism,internationalism,0,1
tag-noun-pairs.train89,mortgage,pledge,0,0
tag-noun-pairs.train90,tithe,tenth,0,0
tag-noun-pairs.train91,havoc,devastation,0,0
tag-noun-pairs.train92,power,powerlessness,0,1
tag-noun-pairs.train93,local,general,0,1
tag-noun-pairs.train94,singlet,doublet,0,1
tag-noun-pairs.train95,terror,dismay,0,0
tag-noun-pairs.train96,cartoon,caricature,0,0
tag-noun-pairs.train97,elect,reprobate,0,1
tag-noun-pairs.train98,sovereignty,reign,0,0
tag-noun-pairs.train99,accommodation,adaptation,0,0
tag-noun-pairs.train100,lightness,light,0,0
tag-noun-pairs.train101,roach,cockroach,0,0
tag-noun-pairs.train102,dark,light,0,1
tag-noun-pairs.train103,store,boutique,0,0
tag-noun-pairs.train104,root,descendant,0,1
tag-noun-pairs.train105,industry,attention,0,0
tag-noun-pairs.train106,gaming,play,0,0
tag-noun-pairs.train107,peacetime,wartime,0,1
tag-noun-pairs.train108,champion,advocate,0,0
tag-noun-pairs.train109,antitype,type,1,1
tag-noun-pairs.train110,loss,profit,0,1
tag-noun-pairs.train111,closing,opening,0,1
tag-noun-pairs.train112,society,connection,0,0
tag-noun-pairs.train113,receptor,effector,0,1
tag-noun-pairs.train114,ideology,pragmatism,0,1
tag-noun-pairs.train115,function,faculty,0,0
tag-noun-pairs.train116,outset,end,0,1
tag-noun-pairs.train117,ugliness,beauty,0,1
tag-noun-pairs.train118,heaviness,lightness,0,1
tag-noun-pairs.train119,follower,leader,0,1
tag-noun-pairs.train120,voodoo,hoodoo,0,0
tag-noun-pairs.train121,pretty,ugly,0,1
tag-noun-pairs.train122,record,testimony,0,0
tag-noun-pairs.train123,unbeliever,believer,1,1
tag-noun-pairs.train124,detractor,proponent,0,1
tag-noun-pairs.train125,cataclysm,catastrophe,0,0
tag-noun-pairs.train126,bladder,gall,0,0
tag-noun-pairs.train127,speck,spot,0,0
tag-noun-pairs.train128,length,width,0,1
tag-noun-pairs.train129,problem,solution,0,1
tag-noun-pairs.train130,tetanus,lockjaw,0,0
tag-noun-pairs.train131,farsightedness,nearsightedness,0,1
tag-noun-pairs.train132,yea,nay,0,1
tag-noun-pairs.train133,controller,accountant,0,0
tag-noun-pairs.train134,prep,preparation,0,0
tag-noun-pairs.train135,infertility,fertility,1,1
tag-noun-pairs.train136,competence,incompetence,1,1
tag-noun-pairs.train137,upland,lowland,0,1
tag-noun-pairs.train138,standing,working,0,1
tag-noun-pairs.train139,lack,blame,0,0
tag-noun-pairs.train140,middle,verge,0,1
tag-noun-pairs.train141,hop,spring,0,0
tag-noun-pairs.train142,aura,sensation,0,0
tag-noun-pairs.train143,operator,manipulator,0,0
tag-noun-pairs.train144,handle,bowl,0,0
tag-noun-pairs.train145,sunlight,shade,0,1
tag-noun-pairs.train146,plain,hill,0,1
tag-noun-pairs.train147,intent,end,0,0
tag-noun-pairs.train148,repulsion,attraction,0,1
tag-noun-pairs.train149,tab,tag,0,0
tag-noun-pairs.train150,splitter,lumper,0,1
tag-noun-pairs.train151,polygamy,polyandry,0,1
tag-noun-pairs.train152,inactivation,activation,1,1
tag-noun-pairs.train153,loading,unloading,1,1
tag-noun-pairs.train154,fore,hind,0,1
tag-noun-pairs.train155,majuscule,minuscule,0,1
tag-noun-pairs.train156,granddaughter,grandson,0,1
tag-noun-pairs.train157,trouble,annoyance,0,0
tag-noun-pairs.train158,preservation,safety,0,0
tag-noun-pairs.train159,gem,moonstone,0,0
tag-noun-pairs.train160,screw,propeller,0,0
tag-noun-pairs.train161,satan,lucifer,0,0
tag-noun-pairs.train162,understatement,exaggeration,0,1
tag-noun-pairs.train163,economy,waste,0,1
tag-noun-pairs.train164,evil,good,0,1
tag-noun-pairs.train165,mind,head,0,0
tag-noun-pairs.train166,latria,dulia,0,1
tag-noun-pairs.train167,defeat,triumph,0,1
tag-noun-pairs.train168,sign,symptom,0,0
tag-noun-pairs.train169,winner,loser,0,1
tag-noun-pairs.train170,realism,idealism,0,1
tag-noun-pairs.train171,caboose,galley,0,0
tag-noun-pairs.train172,proscenium,front,0,0
tag-noun-pairs.train173,inn,hotel,0,0
tag-noun-pairs.train174,pollution,purity,0,1
tag-noun-pairs.train175,fastening,lock,0,0
tag-noun-pairs.train176,waterscape,landscape,0,1
tag-noun-pairs.train177,ending,beginning,0,1
tag-noun-pairs.train178,exaggeration,overstatement,0,0
tag-noun-pairs.train179,aged,young,0,1
tag-noun-pairs.train180,drowsiness,sleepiness,0,0
tag-noun-pairs.train181,distress,relief,0,1
tag-noun-pairs.train182,standard,criterion,0,0
tag-noun-pairs.train183,adaptor,adapter,0,0
tag-noun-pairs.train184,defense,offence,0,1
tag-noun-pairs.train185,seaman,landsman,0,1
tag-noun-pairs.train186,malaysia,malaya,0,0
tag-noun-pairs.train187,network,reticulum,0,0
tag-noun-pairs.train188,undergraduate,postgraduate,0,1
tag-noun-pairs.train189,purchase,buy,0,0
tag-noun-pairs.train190,hat,leghorn,0,0
tag-noun-pairs.train191,review,inspection,0,0
tag-noun-pairs.train192,goods,capital,0,1
tag-noun-pairs.train193,stimulation,input,0,0
tag-noun-pairs.train194,boot,mukluk,0,0
tag-noun-pairs.train195,crash,ruin,0,0
tag-noun-pairs.train196,devolution,evolution,0,1
tag-noun-pairs.train197,sound,crunch,0,0
tag-noun-pairs.train198,trader,merchant,0,0
tag-noun-pairs.train199,homozygote,heterozygote,0,1
tag-noun-pairs.train200,monster,behemoth,0,0
tag-noun-pairs.train201,aeroplane,airplane,0,0
tag-noun-pairs.train202,ancient,new,0,1
tag-noun-pairs.train203,nighttime,daytime,0,1
tag-noun-pairs.train204,mildew,mould,0,0
tag-noun-pairs.train205,drain,drainage,0,0
tag-noun-pairs.train206,numeracy,literacy,0,1
tag-noun-pairs.train207,sporophyte,gametophyte,0,1
tag-noun-pairs.train208,isomorphism,homeomorphism,0,1
tag-noun-pairs.train209,escape,evasion,0,0
tag-noun-pairs.train210,accumulation,drift,0,0
tag-noun-pairs.train211,dialogue,monologue,0,1
tag-noun-pairs.train212,son,girl,0,1
tag-noun-pairs.train213,support,shield,0,0
tag-noun-pairs.train214,circumference,center,0,1
tag-noun-pairs.train215,resolution,conviction,0,0
tag-noun-pairs.train216,untruth,truth,1,1
tag-noun-pairs.train217,while,time,0,0
tag-noun-pairs.train218,minicomputer,microcomputer,0,1
tag-noun-pairs.train219,discourse,conversation,0,0
tag-noun-pairs.train220,botany,zoology,0,1
tag-noun-pairs.train221,divorce,marry,0,1
tag-noun-pairs.train222,curate,vicar,0,0
tag-noun-pairs.train223,winner,failure,0,1
tag-noun-pairs.train224,morning,afternoon,0,1
tag-noun-pairs.train225,tale,legend,0,0
tag-noun-pairs.train226,activation,inactivation,1,1
tag-noun-pairs.train227,order,chaos,0,1
tag-noun-pairs.train228,gift,offering,0,0
tag-noun-pairs.train229,privilege,obligation,0,1
tag-noun-pairs.train230,fact,fiction,0,1
tag-noun-pairs.train231,sevens,seven,0,0
tag-noun-pairs.train232,waif,stray,0,0
tag-noun-pairs.train233,virtue,spirit,0,0
tag-noun-pairs.train234,discontinuity,continuity,1,1
tag-noun-pairs.train235,chancery,equity,0,0
tag-noun-pairs.train236,moral,physical,0,1
tag-noun-pairs.train237,line,fillet,0,0
tag-noun-pairs.train238,iteration,repetition,0,0
tag-noun-pairs.train239,phylogeny,evolution,0,0
tag-noun-pairs.train240,negative,positive,0,1
tag-noun-pairs.train241,beginning,conclusion,0,1
tag-noun-pairs.train242,parent,offspring,0,1
tag-noun-pairs.train243,head,tail,0,1
tag-noun-pairs.train244,worst,best,0,1
tag-noun-pairs.train245,married,single,0,1
tag-noun-pairs.train246,ambition,aspiration,0,0
tag-noun-pairs.train247,heartwood,sapwood,0,1
tag-noun-pairs.train248,promotion,demotion,0,1
tag-noun-pairs.train249,factory,mint,0,0
tag-noun-pairs.train250,panel,medallion,0,0
tag-noun-pairs.train251,colour,tint,0,0
tag-noun-pairs.train252,majority,adulthood,0,0
tag-noun-pairs.train253,anode,cathode,0,1
tag-noun-pairs.train254,softness,loudness,0,1
tag-noun-pairs.train255,heretic,orthodox,0,1
tag-noun-pairs.train256,bearing,tendency,0,0
tag-noun-pairs.train257,debtor,creditor,0,1
tag-noun-pairs.train258,decrease,gain,0,1
tag-noun-pairs.train259,outer,inner,0,1
tag-noun-pairs.train260,innocence,guilt,0,1
tag-noun-pairs.train261,illusion,hallucination,0,0
tag-noun-pairs.train262,hovel,shack,0,0
tag-noun-pairs.train263,exonym,endonym,0,1
tag-noun-pairs.train264,son,father,0,1
tag-noun-pairs.train265,zion,yisrael,0,0
tag-noun-pairs.train266,vanguard,rearguard,0,1
tag-noun-pairs.train267,position,condition,0,0
tag-noun-pairs.train268,scat,droppings,0,0
tag-noun-pairs.train269,activity,inactivity,1,1
tag-noun-pairs.train270,constituent,factor,0,0
tag-noun-pairs.train271,head,rear,0,1
tag-noun-pairs.train272,latter,former,0,1
tag-noun-pairs.train273,decompression,compression,1,1
tag-noun-pairs.train274,lumberjack,logger,0,0
tag-noun-pairs.train275,michigan,chicago,0,0
tag-noun-pairs.train276,substitution,permutation,0,0
tag-noun-pairs.train277,message,content,0,0
tag-noun-pairs.train278,beast,man,0,1
tag-noun-pairs.train279,obscurity,clarity,0,1
tag-noun-pairs.train280,safety,danger,0,1
tag-noun-pairs.train281,development,degeneration,0,1
tag-noun-pairs.train282,arbitrator,umpire,0,0
tag-noun-pairs.train283,citizen,subject,0,1
tag-noun-pairs.train284,heart,bosom,0,0
tag-noun-pairs.train285,mart,battle,0,0
tag-noun-pairs.train286,acrobat,tumbler,0,0
tag-noun-pairs.train287,center,focus,0,0
tag-noun-pairs.train288,knockout,decision,0,1
tag-noun-pairs.train289,title,designation,0,0
tag-noun-pairs.train290,levity,gravity,0,1
tag-noun-pairs.train291,traditionalism,rationalism,0,1
tag-noun-pairs.train292,lead,deficit,0,1
tag-noun-pairs.train293,barrel,bbl,0,0
tag-noun-pairs.train294,minimum,maximum,0,1
tag-noun-pairs.train295,declassification,classification,1,1
tag-noun-pairs.train296,release,death,0,0
tag-noun-pairs.train297,rarefaction,compression,0,1
tag-noun-pairs.train298,encyclopedia,encyclopaedia,0,0
tag-noun-pairs.train299,farness,nearness,0,1
tag-noun-pairs.train300,drop,fall,0,0
tag-noun-pairs.train301,diploid,haploid,0,1
tag-noun-pairs.train302,sell,buy,0,1
tag-noun-pairs.train303,sound,silence,0,1
tag-noun-pairs.train304,ancient,modern,0,1
tag-noun-pairs.train305,art,artwork,0,0
tag-noun-pairs.train306,wax,wane,0,1
tag-noun-pairs.train307,drops,pearl,0,0
tag-noun-pairs.train308,prose,poetry,0,1
tag-noun-pairs.train309,score,cut,0,0
tag-noun-pairs.train310,head,header,0,0
tag-noun-pairs.train311,progressive,conservative,0,1
tag-noun-pairs.train312,fowl,poultry,0,0
tag-noun-pairs.train313,appointment,direction,0,0
tag-noun-pairs.train314,cantaloupe,muskmelon,0,0
tag-noun-pairs.train315,noumenon,phenomenon,0,1
tag-noun-pairs.train316,relative,cousin,0,0
tag-noun-pairs.train317,emersion,immersion,0,1
tag-noun-pairs.train318,customs,custom,0,0
tag-noun-pairs.train319,substitution,switch,0,0
tag-noun-pairs.train320,push,pull,0,1
tag-noun-pairs.train321,prosperity,calamity,0,1
tag-noun-pairs.train322,antagonist,agonist,0,1
tag-noun-pairs.train323,tenacity,perseverance,0,0
tag-noun-pairs.train324,abstainer,drinker,0,1
tag-noun-pairs.train325,intransitive,transitive,1,1
tag-noun-pairs.train326,principal,assistant,0,1
tag-noun-pairs.train327,bible,word,0,0
tag-noun-pairs.train328,daylight,night,0,1
tag-noun-pairs.train329,transmitter,receiver,0,1
tag-noun-pairs.train330,explosion,burst,0,0
tag-noun-pairs.train331,announcement,declaration,0,0
tag-noun-pairs.train332,underdog,favourite,0,1
tag-noun-pairs.train333,disorder,order,1,1
tag-noun-pairs.train334,offence,defence,0,1
tag-noun-pairs.train335,blockade,encirclement,0,0
tag-noun-pairs.train336,square,fit,0,0
tag-noun-pairs.train337,goodness,evil,0,1
tag-noun-pairs.train338,stern,bow,0,1
tag-noun-pairs.train339,militant,activist,0,0
tag-noun-pairs.train340,straw,stubble,0,0
tag-noun-pairs.train341,divergence,convergence,0,1
tag-noun-pairs.train342,hall,manse,0,0
tag-noun-pairs.train343,disturbance,annoyance,0,0
tag-noun-pairs.train344,stake,stakes,0,0
tag-noun-pairs.train345,discouragement,encouragement,0,1
tag-noun-pairs.train346,distillate,distillation,0,0
tag-noun-pairs.train347,subordinate,superior,0,1
tag-noun-pairs.train348,equilibrium,disequilibrium,1,1
tag-noun-pairs.train349,implement,instrument,0,0
tag-noun-pairs.train350,bell,chime,0,0
tag-noun-pairs.train351,boom,recession,0,1
tag-noun-pairs.train352,pupil,disciple,0,0
tag-noun-pairs.train353,challenger,rival,0,0
tag-noun-pairs.train354,tomcat,tom,0,0
tag-noun-pairs.train355,gate,way,0,0
tag-noun-pairs.train356,crook,bend,0,0
tag-noun-pairs.train357,contraction,dilatation,0,1
tag-noun-pairs.train358,sweet,perfume,0,0
tag-noun-pairs.train359,veterinarian,veterinary,0,0
tag-noun-pairs.train360,pardon,forgiveness,0,0
tag-noun-pairs.train361,reprimand,censure,0,0
tag-noun-pairs.train362,loser,winner,0,1
tag-noun-pairs.train363,patient,agent,0,1
tag-noun-pairs.train364,disadvantage,advantage,1,1
tag-noun-pairs.train365,death,end,0,0
tag-noun-pairs.train366,stupidity,intelligence,0,1
tag-noun-pairs.train367,handle,haft,0,0
tag-noun-pairs.train368,domain,range,0,1
tag-noun-pairs.train369,equity,inequity,1,1
tag-noun-pairs.train370,pronation,supination,0,1
tag-noun-pairs.train371,charity,generosity,0,0
tag-noun-pairs.train372,parent,kid,0,1
tag-noun-pairs.train373,valley,dale,0,0
tag-noun-pairs.train374,chief,general,0,0
tag-noun-pairs.train375,vegetation,fauna,0,1
tag-noun-pairs.train376,blazon,description,0,0
tag-noun-pairs.train377,fear,bravery,0,1
tag-noun-pairs.train378,tibia,shinbone,0,0
tag-noun-pairs.train379,spending,income,0,1
tag-noun-pairs.train380,rocket,skyrocket,0,0
tag-noun-pairs.train381,heap,pile,0,0
tag-noun-pairs.train382,dusk,dawn,0,1
tag-noun-pairs.train383,power,impotence,0,1
tag-noun-pairs.train384,tip,point,0,0
tag-noun-pairs.train385,decline,improvement,0,1
tag-noun-pairs.train386,rampage,rush,0,0
tag-noun-pairs.train387,software,hardware,0,1
tag-noun-pairs.train388,home,personal,0,0
tag-noun-pairs.train389,count,enumeration,0,0
tag-noun-pairs.train390,commander,proconsul,0,0
tag-noun-pairs.train391,citizen,alien,0,1
tag-noun-pairs.train392,classification,declassification,1,1
tag-noun-pairs.train393,plural,singular,0,1
tag-noun-pairs.train394,alertness,wakefulness,0,0
tag-noun-pairs.train395,maintenance,assertion,0,0
tag-noun-pairs.train396,piety,devotion,0,0
tag-noun-pairs.train397,fear,fearlessness,0,1
tag-noun-pairs.train398,tipi,tepee,0,0
tag-noun-pairs.train399,stabilization,destabilization,1,1
tag-noun-pairs.train400,import,export,0,1
tag-noun-pairs.train401,nobody,someone,0,1
tag-noun-pairs.train402,young,old,0,1
tag-noun-pairs.train403,prudence,caution,0,0
tag-noun-pairs.train404,squire,escort,0,0
tag-noun-pairs.train405,justice,jurist,0,0
tag-noun-pairs.train406,layer,ply,0,0
tag-noun-pairs.train407,auricle,ear,0,0
tag-noun-pairs.train408,augmentation,growth,0,0
tag-noun-pairs.train409,overstatement,understatement,0,1
tag-noun-pairs.train410,hardback,paperback,0,1
tag-noun-pairs.train411,track,footprint,0,0
tag-noun-pairs.train412,loosening,tightening,0,1
tag-noun-pairs.train413,romanticism,classicism,0,1
tag-noun-pairs.train414,check,verification,0,0
tag-noun-pairs.train415,time,clip,0,0
tag-noun-pairs.train416,living,dead,0,1
tag-noun-pairs.train417,flashback,analepsis,0,0
tag-noun-pairs.train418,discoloration,stain,0,0
tag-noun-pairs.train419,reduction,oxidation,0,1
tag-noun-pairs.train420,balance,asymmetry,0,1
tag-noun-pairs.train421,evolution,revolution,0,1
tag-noun-pairs.train422,income,outlay,0,1
tag-noun-pairs.train423,praise,ridicule,0,1
tag-noun-pairs.train424,keeping,charge,0,0
tag-noun-pairs.train425,husbandry,farming,0,0
tag-noun-pairs.train426,chaos,order,0,1
tag-noun-pairs.train427,sunset,daybreak,0,1
tag-noun-pairs.train428,reputation,disrepute,0,1
tag-noun-pairs.train429,extension,propagation,0,0
tag-noun-pairs.train430,duck,eider,0,0
tag-noun-pairs.train431,deep,shallow,0,1
tag-noun-pairs.train432,streetwalker,prostitute,0,0
tag-noun-pairs.train433,analysis,synthesis,0,1
tag-noun-pairs.train434,width,spaciousness,0,0
tag-noun-pairs.train435,photo,picture,0,0
tag-noun-pairs.train436,atonality,tonality,1,1
tag-noun-pairs.train437,career,vocation,0,0
tag-noun-pairs.train438,food,creature,0,0
tag-noun-pairs.train439,offset,end,0,1
tag-noun-pairs.train440,leeway,drift,0,0
tag-noun-pairs.train441,preparation,resolution,0,1
tag-noun-pairs.train442,hyperopia,myopia,0,1
tag-noun-pairs.train443,introvert,extravert,0,1
tag-noun-pairs.train444,irregular,regular,1,1
tag-noun-pairs.train445,dead,alive,0,1
tag-noun-pairs.train446,stability,instability,1,1
tag-noun-pairs.train447,figure,ground,0,1
tag-noun-pairs.train448,desegregation,segregation,1,1
tag-noun-pairs.train449,valley,pocket,0,0
tag-noun-pairs.train450,wet,dry,0,1
tag-noun-pairs.train451,valley,slade,0,0
tag-noun-pairs.train452,digging,region,0,0
tag-noun-pairs.train453,affairs,function,0,0
tag-noun-pairs.train454,defendant,plaintiff,0,1
tag-noun-pairs.train455,nobility,eminence,0,0
tag-noun-pairs.train456,abrasion,attrition,0,0
tag-noun-pairs.train457,event,outcome,0,0
tag-noun-pairs.train458,lock,unlock,1,1
tag-noun-pairs.train459,stop,continuant,0,1
tag-noun-pairs.train460,acquaintance,stranger,0,1
tag-noun-pairs.train461,carol,noel,0,0
tag-noun-pairs.train462,satisfaction,fulfillment,0,0
tag-noun-pairs.train463,blame,excuse,0,1
tag-noun-pairs.train464,roll,roller,0,0
tag-noun-pairs.train465,crossroad,carrefour,0,0
tag-noun-pairs.train466,linen,napery,0,0
tag-noun-pairs.train467,prosecution,defence,0,1
tag-noun-pairs.train468,pale,red,0,1
tag-noun-pairs.train469,augmentation,diminution,0,1
tag-noun-pairs.train470,cartoon,sketch,0,0
tag-noun-pairs.train471,opacity,transparency,0,1
tag-noun-pairs.train472,migration,immigration,1,0
tag-noun-pairs.train473,bird,chick,0,0
tag-noun-pairs.train474,buy,sale,0,1
tag-noun-pairs.train475,modern,ancient,0,1
tag-noun-pairs.train476,beginning,end,0,1
tag-noun-pairs.train477,devotion,consecration,0,0
tag-noun-pairs.train478,institution,education,0,0
tag-noun-pairs.train479,frank,secret,0,1
tag-noun-pairs.train480,sword,colada,0,0
tag-noun-pairs.train481,acid,base,0,1
tag-noun-pairs.train482,fahrenheit,celsius,0,1
tag-noun-pairs.train483,pass,gap,0,0
tag-noun-pairs.train484,lawfulness,unlawfulness,1,1
tag-noun-pairs.train485,essential,accessory,0,1
tag-noun-pairs.train486,onager,trebuchet,0,0
tag-noun-pairs.train487,tray,salver,0,0
tag-noun-pairs.train488,blood,lineage,0,0
tag-noun-pairs.train489,cow,steer,0,1
tag-noun-pairs.train490,liking,dislike,0,1
tag-noun-pairs.train491,mirror,glass,0,0
tag-noun-pairs.train492,memory,reminiscence,0,0
tag-noun-pairs.train493,citizen,foreigner,0,1
tag-noun-pairs.train494,founder,builder,0,0
tag-noun-pairs.train495,disk,button,0,0
tag-noun-pairs.train496,feeling,smell,0,0
tag-noun-pairs.train497,union,separation,0,1
tag-noun-pairs.train498,predecessor,successor,0,1
tag-noun-pairs.train499,attraction,repulsion,0,1
tag-noun-pairs.train500,plenty,lot,0,0
tag-noun-pairs.train501,nobody,anybody,0,1
tag-noun-pairs.train502,pizzicato,arco,0,1
tag-noun-pairs.train503,knowledge,wit,0,0
tag-noun-pairs.train504,hymn,sing,0,0
tag-noun-pairs.train505,scatter,gather,0,1
tag-noun-pairs.train506,abhorrence,love,0,1
tag-noun-pairs.train507,difference,identity,0,1
tag-noun-pairs.train508,compartment,locker,0,0
tag-noun-pairs.train509,inflow,outflow,0,1
tag-noun-pairs.train510,death,birth,0,1
tag-noun-pairs.train511,reward,consequence,0,0
tag-noun-pairs.train512,force,stress,0,0
tag-noun-pairs.train513,counting,count,0,0
tag-noun-pairs.train514,brass,face,0,0
tag-noun-pairs.train515,hold,guard,0,0
tag-noun-pairs.train516,divination,prophecy,0,0
tag-noun-pairs.train517,courage,cowardice,0,1
tag-noun-pairs.train518,dais,pulpit,0,0
tag-noun-pairs.train519,style,way,0,0
tag-noun-pairs.train520,follower,attendant,0,0
tag-noun-pairs.train521,aversion,love,0,1
tag-noun-pairs.train522,maturity,immaturity,1,1
tag-noun-pairs.train523,greeting,salute,0,0
tag-noun-pairs.train524,view,controller,0,1
tag-noun-pairs.train525,manner,appearance,0,0
tag-noun-pairs.train526,weakness,strength,0,1
tag-noun-pairs.train527,credit,cash,0,1
tag-noun-pairs.train528,hate,love,0,1
tag-noun-pairs.train529,importance,magnitude,0,0
tag-noun-pairs.train530,concept,misconception,0,1
tag-noun-pairs.train531,saddle,col,0,0
tag-noun-pairs.train532,instability,balance,0,1
tag-noun-pairs.train533,secular,sacred,0,1
tag-noun-pairs.train534,bit,coin,0,0
tag-noun-pairs.train535,sound,jangle,0,0
tag-noun-pairs.train536,decoration,ribbon,0,0
tag-noun-pairs.train537,average,standard,0,0
tag-noun-pairs.train538,danger,safety,0,1
tag-noun-pairs.train539,girdle,cestus,0,0
tag-noun-pairs.train540,cultus,cult,0,0
tag-noun-pairs.train541,compound,increase,0,0
tag-noun-pairs.train542,coney,rabbit,0,0
tag-noun-pairs.train543,interruption,suspension,0,0
tag-noun-pairs.train544,question,answer,0,1
tag-noun-pairs.train545,seat,stern,0,0
tag-noun-pairs.train546,garb,clothing,0,0
tag-noun-pairs.train547,replication,transcription,0,1
tag-noun-pairs.train548,orchestra,parterre,0,1
tag-noun-pairs.train549,inactivity,action,0,1
tag-noun-pairs.train550,heathen,christian,0,1
tag-noun-pairs.train551,foot,head,0,1
tag-noun-pairs.train552,pleasure,solace,0,0
tag-noun-pairs.train553,goblin,hob,0,0
tag-noun-pairs.train554,foreigner,native,0,1
tag-noun-pairs.train555,skip,interval,0,0
tag-noun-pairs.train556,baht,tical,0,0
tag-noun-pairs.train557,nadir,bottom,0,0
tag-noun-pairs.train558,benevolence,malevolence,0,1
tag-noun-pairs.train559,hatred,compassion,0,1
tag-noun-pairs.train560,church,kirk,0,0
tag-noun-pairs.train561,sameness,difference,0,1
tag-noun-pairs.train562,extension,expansion,0,0
tag-noun-pairs.train563,loser,success,0,1
tag-noun-pairs.train564,thyrotoxicosis,hyperthyroidism,0,0
tag-noun-pairs.train565,sewing,stitching,0,0
tag-noun-pairs.train566,morality,virtue,0,0
tag-noun-pairs.train567,normality,abnormality,1,1
tag-noun-pairs.train568,foreigner,citizen,0,1
tag-noun-pairs.train569,burr,bur,0,0
tag-noun-pairs.train570,tour,journey,0,0
tag-noun-pairs.train571,parts,part,0,0
tag-noun-pairs.train572,native,foreigner,0,1
tag-noun-pairs.train573,private,public,0,1
tag-noun-pairs.train574,menopause,menarche,0,1
